UniversityID,UniversityName,ClassCode,WeekNumber,WeekPace,AcademicSupport,ConceptMastering,instructorEngagement,instructorClarity,instructorknowledgeable
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,5,3,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,3,1,3,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,4,4,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,4,4,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,5,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,4,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,2,3,2,2,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,3,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,3,4,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,5,5,5,5,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,3,1,1,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,3,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,5,5,1,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,3,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,5,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,2,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,3,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,3,1,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,5,3,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,2,1,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,3,4,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,12,4,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,12,3,4,3,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,12,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,3,2,2,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,3,3,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,5,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,4,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,3,4,2,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,1,4,2,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,1,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,3,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,3,1,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,4,3,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,2,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,2,3,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,2,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,3,3,4,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,5,4,5,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,1,3,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,5,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,1,5,3,2,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,1,3,4,1,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,3,3,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,3,1,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,2,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,2,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,3,3,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,2,5,5,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,3,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,5,3,5,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,3,2,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,3,3,2,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,3,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,2,2,3,2,2,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,3,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,1,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,3,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,3,2,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,3,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,3,2,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,3,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,4,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,2,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,3,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,2,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,3,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,13,2,3,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,2,1,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,5,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,13,5,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4.5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,3,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,2,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,4,2,3,2,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,1,1,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,2,1,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,3,2,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,1,2,2,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,2,4,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,3,3,2,2,2
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,3,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,3,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,1,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,5,4,5,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,2,2,4,2,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,1,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,1,2,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,2,5,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,1,5,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,1,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,5,3,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,1,1,2,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,3,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,4,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,4,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,4,5,5,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,2,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,2,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,1,1,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,3,2,2,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,3,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,2,1,2,1,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,2,2,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,2,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,2,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,2,5,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,2,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,3,2,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,4,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,4,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,4,2,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,1,1,1,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,2,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,3,5,5,3,1,2
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,1,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,14,5,3,2,3,2,3
jT8CCfJRYuiukiEMB,University 3,Class 25,14,4,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,2,4,2,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 25,15,1,1,1,1,1,1
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,2,2,2,2,2
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,4,2,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,3,2,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,5,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,2,2,3,1,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,5,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,3,4,2,3,2,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,3,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,4,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,3,2,2,1,2
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,3,2,1,1,1
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,2,3,5,2,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,3,3,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,3,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,4,1,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,2,4,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,3,5,3,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,2,2,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 25,15,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,4,4,3,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,5,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 25,15,2,3,5,5,4,3
jT8CCfJRYuiukiEMB,University 3,Class 25,15,2,4,5,5,5,5
